"TripID","TripStartDate","Periodo5","CountryVisited","presidente_origen","ideology_origen","Mandato_asignado_inicio","Mandato_asignado_fin","ideology_destino","presidente_destino","bloque_origen","bloque_destino","misma_ideologia"
"1383-VEN-COL-38300",2004-11-09,2000,"Colombia","Hugo Chavez2",1.62999999523163,2002-08-07,2006-08-07,6.8600001335144,"Alvaro Uribe Velez1","Izquierda","Derecha",FALSE
"1383-VEN-COL-38703",2005-12-17,2005,"Colombia","Hugo Chavez2",1.62999999523163,2002-08-07,2006-08-07,6.8600001335144,"Alvaro Uribe Velez1","Izquierda","Derecha",FALSE
"1383-VEN-COL-39325",2007-08-31,2005,"Colombia","Hugo Chavez3",1.25,2006-08-07,2010-08-07,6.8600001335144,"Alvaro Uribe Velez2","Izquierda","Derecha",FALSE
"1383-VEN-COL-39367",2007-10-12,2005,"Colombia","Hugo Chavez3",1.25,2006-08-07,2010-08-07,6.8600001335144,"Alvaro Uribe Velez2","Izquierda","Derecha",FALSE
"1383-VEN-COL-39837",2009-01-24,2005,"Colombia","Hugo Chavez3",1.25,2006-08-07,2010-08-07,6.8600001335144,"Alvaro Uribe Velez2","Izquierda","Derecha",FALSE
"1383-VEN-COL-40400",2010-08-10,2010,"Colombia","Hugo Chavez3",1.25,2010-08-07,2014-08-07,4.57000017166138,"Juan Manuel Santos Calderon","Izquierda","Centro",FALSE
"1383-VEN-COL-40642",2011-04-09,2010,"Colombia","Hugo Chavez3",1.25,2010-08-07,2014-08-07,4.57000017166138,"Juan Manuel Santos Calderon","Izquierda","Centro",FALSE
"2179-VEN-COL-41852",2014-08-01,2010,"Colombia","Nicolas Maduro Moros",1.37999999523163,2010-08-07,2014-08-07,4.57000017166138,"Juan Manuel Santos Calderon","Izquierda","Centro",FALSE
"1383-VEN-ECU-37589",2002-11-29,2000,"Ecuador","Hugo Chavez2",1.62999999523163,2000-01-22,2003-01-15,6.32999992370605,"Gustavo Jose Joaquin Noboa Bejarano","Izquierda","Derecha",FALSE
"1383-VEN-ECU-38867",2006-05-30,2005,"Ecuador","Hugo Chavez2",1.62999999523163,2005-04-20,2007-01-15,4.5,"Luis Alfredo Palacio Gonzalez","Izquierda","Centro",FALSE
"1383-VEN-ECU-39097",2007-01-15,2005,"Ecuador","Hugo Chavez3",1.25,2007-01-15,2009-08-10,1.83000004291534,"Rafael Vicente Correa Delgado1","Izquierda","Izquierda",TRUE
"1383-VEN-ECU-39303",2007-08-09,2005,"Ecuador","Hugo Chavez3",1.25,2007-01-15,2009-08-10,1.83000004291534,"Rafael Vicente Correa Delgado1","Izquierda","Izquierda",TRUE
"1383-VEN-ECU-39749",2008-10-28,2005,"Ecuador","Hugo Chavez3",1.25,2007-01-15,2009-08-10,1.83000004291534,"Rafael Vicente Correa Delgado1","Izquierda","Izquierda",TRUE
"1383-VEN-ECU-39956",2009-05-23,2005,"Ecuador","Hugo Chavez3",1.25,2007-01-15,2009-08-10,1.83000004291534,"Rafael Vicente Correa Delgado1","Izquierda","Izquierda",TRUE
"1383-VEN-ECU-40263",2010-03-26,2010,"Ecuador","Hugo Chavez3",1.25,2009-08-10,2013-05-24,2.82999992370606,"Rafael Vicente Correa Delgado2","Izquierda","Izquierda",TRUE
"1383-VEN-ECU-40701",2011-06-07,2010,"Ecuador","Hugo Chavez3",1.25,2009-08-10,2013-05-24,2.82999992370606,"Rafael Vicente Correa Delgado2","Izquierda","Izquierda",TRUE
"1383-VEN-PRY-37063",2001-06-21,2000,"Paraguay","Hugo Chavez2",1.62999999523163,1999-03-28,2003-08-15,5.75,"Luis Angel Gonzalez Macchi","Izquierda","Derecha",FALSE
"1383-VEN-PRY-38696",2005-12-10,2005,"Paraguay","Hugo Chavez2",1.62999999523163,2003-08-15,2008-08-15,3.79999995231628,"Oscar Nicanor Duarte Frutos","Izquierda","Centro",FALSE
"898-VEN-PER-35904",1998-04-19,1995,"Peru","Rafael Antonio Caldera Rodriguez",4.13000011444092,1995-07-28,2000-07-28,5.44000005722046,"Alberto Kenya Fujimori Fujimori2","Centro","Derecha",FALSE
"1383-VEN-URY-38412",2005-03-01,2005,"Uruguay","Hugo Chavez2",1.62999999523163,2005-03-01,2010-03-01,3,"Tabare Ramon Vazquez Rosas","Izquierda","Centro",FALSE
"1383-VEN-URY-38574",2005-08-10,2005,"Uruguay","Hugo Chavez2",1.62999999523163,2005-03-01,2010-03-01,3,"Tabare Ramon Vazquez Rosas","Izquierda","Centro",FALSE
"1383-VEN-URY-39059",2006-12-08,2005,"Uruguay","Hugo Chavez2",1.62999999523163,2005-03-01,2010-03-01,3,"Tabare Ramon Vazquez Rosas","Izquierda","Centro",FALSE
"1383-VEN-URY-39301",2007-08-07,2005,"Uruguay","Hugo Chavez3",1.25,2005-03-01,2010-03-01,3,"Tabare Ramon Vazquez Rosas","Izquierda","Centro",FALSE
"1383-VEN-URY-40632",2011-03-30,2010,"Uruguay","Hugo Chavez3",1.25,2010-03-01,2015-03-01,2.5,"Jose Alberto Mujica Cordano","Izquierda","Izquierda",TRUE
"2179-VEN-URY-41401",2013-05-07,2010,"Uruguay","Nicolas Maduro Moros",1.37999999523163,2010-03-01,2015-03-01,2.5,"Jose Alberto Mujica Cordano","Izquierda","Izquierda",TRUE
"PELATAM-ARG-174",2008-02-22,2005,"Brazil","Cristina Fernandez1",2.5,2007-01-01,2011-01-01,2.55999994277954,"Luiz Inacio Lula da Silva2","Izquierda","Izquierda",TRUE
"PELATAM-ARG-181",2008-06-01,2005,"Venezuela","Cristina Fernandez1",2.5,2007-01-10,2013-03-05,1.25,"Hugo Chavez3","Izquierda","Izquierda",TRUE
"PELATAM-ARG-325",2017-05-24,2015,"Ecuador","Mauricio Macri",6.3,2017-05-24,2021-05-24,6,"Lenín Moreno Garcés","Derecha","Derecha",TRUE
"PELATAM-ARG-337",2018-08-15,2015,"Paraguay","Mauricio Macri",6.3,2018-08-15,2023-08-15,6.6,"Mario Abdo Beníte","Derecha","Derecha",TRUE
"PELATAM-BRA-3",2000-03-29,2000,"Venezuela","Fernando Henrique Cardoso2",4.78000020980835,1999-02-02,2000-08-19,2.13000011444092,"Hugo Chavez1","Centro","Izquierda",FALSE
"PELATAM-BRA-189",2016-10-03,2015,"Argentina","Michel Temmer",5.1,2015-12-10,2019-12-10,6.3,"Mauricio Macri","Derecha","Derecha",TRUE
"PELATAM-BRA-201",2018-08-15,2015,"Paraguay","Michel Temmer",5.1,2018-08-15,2023-08-15,6.6,"Mario Abdo Beníte","Derecha","Derecha",TRUE
"PELATAM-BRA-349",2000-03-01,2000,"Uruguay","Fernando Henrique Cardoso2",4.78000020980835,2000-03-01,2005-03-01,5.44999980926514,"Jorge Luis Batlle Ibanez","Centro","Derecha",FALSE
"PELATAM-CHL-38",2007-01-15,2005,"Ecuador","Veronica Michelle Bachelet Jeria",2.85999989509583,2007-01-15,2009-08-10,1.83000004291534,"Rafael Vicente Correa Delgado1","Izquierda","Izquierda",TRUE
"PELATAM-CHL-82",2013-08-15,2010,"Paraguay","Sebastian Pinera",5.69999980926514,2013-08-15,2018-08-15,5.59999990463257,"Horacio Manuel Cartes Jara","Derecha","Derecha",TRUE
"PELATAM-CHL-89",2015-03-01,2015,"Uruguay","Michelle Bachelet",2.9,2015-03-01,2020-03-01,2.83,"Tabaré Vázquez","Izquierda","Izquierda",TRUE
"PELATAM-CHL-236",2003-05-25,2000,"Argentina","Ricardo Froilin Lagos Escobar",3.5699999332428,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Centro","Izquierda",FALSE
"PELATAM-CHL-262",2004-08-31,2000,"Argentina","Ricardo Froilin Lagos Escobar",3.5699999332428,2003-05-25,2007-12-10,2.79999995231628,"Nestor Carlos Kirchner","Centro","Izquierda",FALSE
"PELATAM-CHL-288",2005-09-01,2005,"Colombia","Ricardo Froilin Lagos Escobar",3.5699999332428,2002-08-07,2006-08-07,6.8600001335144,"Alvaro Uribe Velez1","Centro","Derecha",FALSE
"PELATAM-CHL-313",2010-05-25,2010,"Argentina","Sebastian Pinera",5.69999980926514,2007-12-10,2011-12-10,2.5,"Cristina Fernandez1","Derecha","Izquierda",FALSE
"PELATAM-CHL-314",2010-10-28,2010,"Argentina","Sebastian Pinera",5.69999980926514,2007-12-10,2011-12-10,2.5,"Cristina Fernandez1","Derecha","Izquierda",FALSE
"PELATAM-BOL-1",1994-04-26,1990,"Argentina","Gonzalo Sanchez de Lozada",5.90000009536743,1989-07-08,1995-07-08,6.09999990463257,"Carlos Saul Menem1","Derecha","Derecha",TRUE
"PELATAM-BOL-2",1995-06-09,1995,"Argentina","Gonzalo Sanchez de Lozada",5.90000009536743,1989-07-08,1995-07-08,6.09999990463257,"Carlos Saul Menem1","Derecha","Derecha",TRUE
"PELATAM-COL-5",2010-03-10,2010,"Chile","Alvaro Uribe Velez2",6.8600001335144,2006-03-11,2010-03-11,2.85999989509583,"Veronica Michelle Bachelet Jeria","Derecha","Izquierda",FALSE
"PELATAM-ECU-2",2010-01-22,2010,"Bolivia","Rafael Vicente Correa Delgado2",2.82999992370606,2010-01-22,2015-01-22,2.90000009536743,"Juan Evo Morales Ayma2","Izquierda","Izquierda",TRUE
